id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
579514034470585,192.168.100.201,185.134.197.79,1,1,95,177,1693360170.966329,1693360171.102378
864158697135300,192.168.100.201,142.93.213.116,1,1,95,177,1693360172.531652,1693360172.848792
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1158771978864645,192.168.100.201,185.134.197.79,1,1,95,177,1693360173.133125,1693360173.26906
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1871083714981350,192.168.100.201,185.134.197.79,1,1,95,177,1693360173.404966,1693360173.541293
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
621828079830983,192.168.100.196,224.0.0.251,1,0,87,0,1693360591.346055,1693360591.346055
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
769982974256223,fe80:0000:0000:0000:a654:5d97:5a65:3763,ff02:0000:0000:0000:0000:0000:0000:00fb,1,0,107,0,1693360553.386143,1693360553.386143
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1635006583016396,192.168.100.159,192.168.100.255,1,0,248,0,1693360790.789452,1693360790.789452
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1092071176660256,10.10.39.11,10.10.39.255,2,0,525,0,1693360781.845088,1693360781.845106
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
278741815554216,10.10.39.223,10.10.39.255,1,0,243,0,1693360870.815272,1693360870.815272
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1276789136619078,10.10.39.11,224.0.0.251,17,0,2478,0,1693360880.063046,1693360883.669043
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1183880421318093,192.168.100.1,192.168.100.161,1,0,94,0,1693361144.204237,1693361144.204237
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1635006606120285,192.168.100.159,192.168.100.255,1,0,243,0,1693361142.431453,1693361142.431453
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
652189242436772,10.10.34.15,10.10.39.6,5,0,300,0,1693361183.79786,1693361183.797986
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
942821089422750,10.10.34.15,10.10.39.6,19,0,1140,0,1693361183.79811,1693361183.806654
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
538583062266768,192.168.100.159,239.255.255.250,4,0,868,0,1693361179.44328,1693361182.463844
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
694619225725181,192.168.100.1,192.168.100.161,1,0,94,0,1693361204.268541,1693361204.268541
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
301238874761748,111.68.102.24,10.10.39.4,3,0,180,0,1693361183.813588,1693361183.828053
303755721584128,192.168.0.1,239.255.255.250,100,0,44490,0,1693361122.536064,1693361242.768536
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1999992931949696,10.10.39.3,239.255.255.250,4,0,1675,0,1693361219.531584,1693361219.53268
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
355415592215705,111.68.102.24,10.10.39.4,2,0,120,0,1693361183.795801,1693361183.82022
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1276789171293596,10.10.39.11,224.0.0.251,14,0,2212,0,1693361410.789916,1693361413.993571
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
451219134356779,192.168.100.201,133.100.9.2,1,1,90,90,1693361208.400683,1693361208.647119
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1635006642051791,192.168.100.159,192.168.100.255,1,0,248,0,1693361690.776911,1693361690.776911
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2217928195095303,fe80:0000:0000:0000:e26d:2149:7de9:fab5,ff02:0000:0000:0000:0000:0000:0000:00fb,1,0,107,0,1693361716.899847,1693361716.899847
1092071223846373,10.10.39.11,10.10.39.255,2,0,525,0,1693361501.320997,1693361501.321117
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
278741862695566,10.10.39.223,10.10.39.255,1,0,243,0,1693361589.770702,1693361589.770702
423104296413162,192.168.100.201,192.175.48.6,1,1,88,177,1693361482.419818,1693361482.689853
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
7750909482943,10.10.39.130,224.0.0.251,1,0,87,0,1693361716.907199,1693361716.907199
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2132462625531578,192.168.100.201,192.175.48.6,1,1,105,194,1693361482.960186,1693361483.230175
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
303180219566026,192.168.100.201,192.175.48.6,1,1,105,194,1693361482.14945,1693361482.419525
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
613908243049492,fe80:0000:0000:0000:5de4:c522:9be6:8231,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,172,0,1693361856.945172,1693361857.355125
616188846107213,192.168.100.201,192.175.48.6,1,1,84,164,1693361481.879181,1693361482.149366
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1624282095060867,192.168.100.201,192.175.48.6,1,1,105,194,1693361482.690051,1693361482.960126
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1635006653302595,192.168.100.159,192.168.100.255,1,0,243,0,1693361862.296771,1693361862.296771
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1081028886162574,192.168.100.159,224.0.0.252,2,0,132,0,1693361856.945294,1693361857.355245
1928872598575196,192.168.100.201,185.134.197.79,1,1,95,177,1693361678.727132,1693361678.863102
522064662391254,192.168.100.159,192.168.100.255,6,0,552,0,1693361856.944598,1693361858.453935
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1086028216547170,192.168.100.201,185.134.197.79,1,1,95,177,1693361680.80061,1693361680.935137
2079784864423695,192.168.100.201,142.93.213.116,1,1,93,175,1693361677.827151,1693361678.142036
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1095258101189232,192.168.100.201,50.116.32.247,1,1,95,177,1693361679.658032,1693361679.917524
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
400113349518423,192.168.100.201,185.134.197.79,1,1,95,177,1693361681.353367,1693361681.495498
120845985790824,192.168.100.201,142.93.213.116,1,1,95,177,1693361678.277352,1693361678.593931
1811370894977793,192.168.100.159,224.0.0.252,2,0,132,0,1693361856.944897,1693361857.355129
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2247645071289393,192.168.100.201,185.134.197.79,1,1,95,177,1693361678.142385,1693361678.277231
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
846807128022872,192.168.100.201,50.116.32.247,1,1,95,177,1693361679.139096,1693361679.398749
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
291433497068209,192.168.100.201,142.93.213.116,1,1,95,177,1693361681.819889,1693361682.135644
1276789206103229,10.10.39.11,224.0.0.251,16,0,2380,0,1693361941.079037,1693361944.585251
995924097564754,192.168.100.201,185.134.197.79,1,1,95,177,1693361679.000082,1693361679.13865
2122807551918494,192.168.100.201,50.116.32.247,1,1,95,177,1693361679.917918,1693361680.176292
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
22585724049404,192.168.100.201,50.116.32.247,1,1,95,177,1693361679.399356,1693361679.657708
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1581671737540013,192.168.100.201,185.134.197.79,1,1,95,177,1693361681.212397,1693361681.352956
738921856133765,fe80:0000:0000:0000:5de4:c522:9be6:8231,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,172,0,1693361856.944773,1693361857.355007
1024966666531537,192.168.100.201,142.93.213.116,1,1,95,177,1693361680.176849,1693361680.485097
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1745254156741963,192.168.100.201,185.134.197.79,1,1,95,177,1693361678.863563,1693361678.999804
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2170992790152653,192.168.100.201,185.134.197.79,1,1,95,177,1693361681.075213,1693361681.211606
1751043772802882,192.168.100.201,142.93.213.116,1,1,95,177,1693361680.485186,1693361680.799055
2035181629084600,192.168.100.201,185.134.197.79,1,1,95,177,1693361678.594872,1693361678.726953
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1338147104557044,192.168.100.201,192.168.100.1,1,1,342,342,1693361875.526324,1693361875.528852
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1628508355839855,192.168.100.201,185.134.197.79,1,1,95,177,1693361680.935791,1693361681.074755
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1219142138040940,192.168.100.201,142.93.213.116,1,1,95,177,1693361681.496236,1693361681.819816
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1756975163604861,10.11.7.3,10.10.39.4,6,0,479,0,1693362305.098173,1693362305.106697
355415665473383,111.68.102.24,10.10.39.4,332,0,20468,0,1693362300.915303,1693362316.714498
357219552137100,111.68.102.24,10.10.39.4,4,0,242,0,1693362307.855948,1693362307.867283
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1092071271069439,10.10.39.11,10.10.39.255,2,0,525,0,1693362222.292607,1693362222.292729
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1672080840150040,10.11.7.3,10.10.39.4,8,0,599,0,1693362307.936984,1693362307.966753
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
278741910012711,10.10.39.223,10.10.39.255,1,0,243,0,1693362311.312103,1693362311.312103
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1276789240879107,10.10.39.11,224.0.0.251,13,0,2128,0,1693362471.710659,1693362474.915934
434808136348917,111.68.102.24,10.10.39.4,8,0,2989,0,1693362307.865525,1693362307.955748
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
301238947986744,111.68.102.24,10.10.39.4,1255,0,75848,0,1693362300.900408,1693362316.736009
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1768554416031670,192.168.100.159,224.0.0.252,2,0,130,0,1693362619.903094,1693362620.314191
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1635006700605927,192.168.100.159,192.168.100.255,2,0,491,0,1693362584.545255,1693362590.764447
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
395925817864256,fe80:0000:0000:0000:5de4:c522:9be6:8231,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,170,0,1693362619.077888,1693362619.490024
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
301238975995794,111.68.102.24,10.10.39.4,445,0,27198,0,1693362728.991122,1693362735.782936
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
172944000796381,fe80:0000:0000:0000:5de4:c522:9be6:8231,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,170,0,1693362619.902877,1693362620.314154
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1458384762777783,192.168.100.159,224.0.0.252,2,0,130,0,1693362619.078007,1693362619.490104
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
355415693529114,111.68.102.24,10.10.39.4,154,0,9738,0,1693362729.004122,1693362735.783751
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1084413387610509,10.10.39.223,10.10.39.255,12,0,1320,0,1693362882.858509,1693362885.137044
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
2082890204850639,fe80:0000:0000:0000:2ee0:d7b5:494a:8496,ff02:0000:0000:0000:0000:0000:0000:000c,4,0,732,0,1693362884.141775,1693362887.266885
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1398220877993905,fe80:0000:0000:0000:2ee0:d7b5:494a:8496,ff02:0000:0000:0000:0000:0000:0000:00fb,4,0,480,0,1693362880.792497,1693362882.799511
336092645562091,10.10.39.223,224.0.0.251,4,0,400,0,1693362880.792299,1693362882.79968
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
336092653929334,10.10.39.223,224.0.0.251,4,0,400,0,1693363007.705398,1693363007.706676
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1192045276284300,10.10.39.223,224.0.0.252,1,0,75,0,1693363007.705932,1693363007.705932
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1092071318476736,10.10.39.11,10.10.39.255,2,0,525,0,1693362945.186304,1693362945.186323
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1398220886361129,fe80:0000:0000:0000:2ee0:d7b5:494a:8496,ff02:0000:0000:0000:0000:0000:0000:00fb,4,0,480,0,1693363007.705577,1693363007.70655
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
278741957171075,10.10.39.223,10.10.39.255,1,0,243,0,1693363031.808835,1693363031.808835
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1276789275657472,10.10.39.11,224.0.0.251,17,0,2692,0,1693363002.034048,1693363005.940798
1419025707943177,fe80:0000:0000:0000:2ee0:d7b5:494a:8496,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693363007.705801,1693363007.705801
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
603690603933729,192.168.100.201,199.249.112.1,7,5,504,1235,1693363200.421921,1693363200.816284
2152335551629789,192.168.100.201,199.249.112.1,6,4,442,1056,1693363198.461277,1693363198.891884
887691021333530,192.168.100.201,199.249.112.1,7,5,504,1235,1693363199.996378,1693363200.41762
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1593697745482581,192.168.100.201,199.249.112.1,6,4,438,1169,1693363199.570197,1693363200.000111
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1884273757648774,192.168.100.201,199.249.112.1,7,5,504,1235,1693363195.259974,1693363195.700942
337484235838978,192.168.100.201,199.249.112.1,6,4,438,1169,1693363198.300546,1693363198.719228
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
768054707020176,192.168.100.201,199.249.112.1,6,4,438,1169,1693363194.844176,1693363195.25392
1612642845758930,192.168.100.201,199.249.112.1,6,4,438,1169,1693363192.300498,1693363192.721533
2036319894749184,192.168.100.201,199.249.112.1,7,5,504,1235,1693363193.57344,1693363194.000994
2040863970280209,192.168.100.201,199.249.112.1,7,5,504,1235,1693363195.705297,1693363196.13362
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1908024927009134,192.168.100.201,199.249.112.1,6,4,438,1169,1693363199.145774,1693363199.572319
2048792480346321,192.168.100.201,199.249.112.1,7,5,504,1235,1693363202.094417,1693363202.504778
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
367978503301770,192.168.100.201,199.249.112.1,6,4,438,1169,1693363193.158346,1693363193.576432
1635006747937778,192.168.100.159,192.168.100.255,1,0,243,0,1693363306.035826,1693363306.035826
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
91782041866394,192.168.100.201,199.249.112.1,6,4,438,1169,1693363200.82345,1693363201.250865
1081175003197578,192.168.100.201,199.249.112.1,6,4,438,1169,1693363201.68417,1693363202.092356
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1656236763711393,192.168.100.201,199.249.112.1,6,4,444,954,1693363191.984993,1693363192.416149
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
830473467201664,192.168.100.201,199.249.112.1,7,5,504,1235,1693363202.526464,1693363202.959339
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
700701029969802,192.168.100.201,199.249.112.1,7,5,504,1235,1693363196.99521,1693363197.445499
985581915479203,192.168.100.201,188.166.56.96,1,1,82,166,1693363192.924835,1693363193.080907
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
847481537485230,192.168.100.201,199.249.112.1,1,1,74,74,1693363198.580014,1693363198.722997
144330966527770,192.168.100.201,199.249.112.1,1,1,74,74,1693363197.290586,1693363197.427362
285764239674664,192.168.100.201,188.166.56.96,1,1,82,166,1693363198.773416,1693363198.929217
1273482163277801,192.168.100.201,68.183.187.150,1,1,82,138,1693363192.413673,1693363192.50733
1275827215481664,192.168.100.201,199.249.112.1,6,4,438,1169,1693363193.998208,1693363194.412828
994652886923522,192.168.100.201,199.249.112.1,1,1,74,74,1693363199.850178,1693363199.996338
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1136588670788969,192.168.100.201,199.249.112.1,6,4,438,1169,1693363194.419177,1693363194.846656
997509040258876,192.168.100.201,199.249.112.1,1,1,74,74,1693363201.540476,1693363201.684111
435057302459147,192.168.100.201,204.61.216.4,1,1,82,166,1693363192.545547,1693363192.63885
437359405270412,192.168.100.201,199.249.112.1,7,5,504,1235,1693363197.427404,1693363197.868614
1000953603450603,192.168.100.201,204.61.216.4,1,1,82,194,1693363192.550635,1693363192.644193
156563033035612,192.168.100.201,199.249.112.1,6,4,438,1169,1693363192.725852,1693363193.165331
719800749708401,192.168.100.201,188.166.56.96,1,1,82,130,1693363198.316529,1693363198.476316
159058409441455,192.168.100.201,68.183.187.150,1,1,82,162,1693363198.739503,1693363198.845807
